#group,false,false,true,true,false,false,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string
#default,mean,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:18:10Z,880,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:18:20Z,858.5,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:18:30Z,862,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:18:40Z,871,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:18:50Z,841.5,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:19:00Z,836,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:19:10Z,836,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:19:20Z,820,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:19:50Z,808,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:20:00Z,830.5,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:20:50Z,814.5,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:21:00Z,843,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:21:10Z,1100,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:21:20Z,1058,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:21:30Z,813.5,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:21:40Z,1484.5,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:22:00Z,2208,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:22:10Z,1780,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:22:20Z,1770.5,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:22:30Z,1476,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:22:40Z,2071,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:22:50Z,2317,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:23:00Z,2181,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:23:10Z,756,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:23:20Z,1962,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:23:30Z,2122,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:23:40Z,2189.5,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:24:00Z,2285,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:24:10Z,2033,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:24:20Z,2085,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:24:30Z,2275.5,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:24:40Z,2411,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:25:10Z,2494,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:25:20Z,2588,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:25:30Z,2325.5,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:25:40Z,2258,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:26:00Z,2338,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:26:10Z,2310.5,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:26:20Z,2487,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:26:40Z,2525.3333333333335,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:27:00Z,1178.5,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:27:50Z,1131,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:28:00Z,823.5,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:28:10Z,798,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:28:20Z,1095.5,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:28:30Z,1083,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:29:00Z,1367,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:29:10Z,1416.5,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:29:40Z,1499,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:29:50Z,1418.5,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:30:00Z,1964.5,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:30:10Z,874,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:30:20Z,1050,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:30:30Z,956,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:30:40Z,1869.5,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:30:50Z,1688,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:31:00Z,1248,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:31:10Z,1870,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:31:20Z,834.5,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:31:30Z,763,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:31:40Z,857,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:32:00Z,2448,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:32:10Z,2865,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:32:20Z,1784,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:32:30Z,1848.5,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:32:40Z,1873,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:32:50Z,1689,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:33:00Z,1923.5,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:33:10Z,1915,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:33:20Z,1866,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:33:40Z,1937,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:34:00Z,1921,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:34:10Z,1875.75,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:34:20Z,1938,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:34:30Z,1962,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:34:40Z,1624,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:34:50Z,2092.5,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:35:10Z,1911,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:35:20Z,2182,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:35:30Z,2425.5,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:36:30Z,1604.8,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:36:40Z,2107,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:36:50Z,3670,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:37:00Z,2391,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:37:10Z,2586,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:37:20Z,2746,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:37:30Z,2613,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:37:50Z,2436,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:38:00Z,2015.2,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:38:10Z,1987,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:38:20Z,1851,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:38:30Z,1742,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:38:40Z,1776,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:38:50Z,2102.5,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:39:00Z,1957,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:39:10Z,1895,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:39:20Z,2072,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:39:30Z,2146,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:39:40Z,2069,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:40:10Z,2040.6666666666667,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:40:20Z,2010.5,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:40:40Z,1876,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:40:50Z,1958,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:41:00Z,2018,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:41:20Z,1845,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:41:30Z,2419,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:41:40Z,3410,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:41:50Z,2992,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:42:00Z,2764,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:42:30Z,2797.4,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:42:50Z,3188,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:43:00Z,3041,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:43:10Z,2787,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:43:40Z,2322.8,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:43:50Z,1418,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:44:00Z,1523,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:44:20Z,2481.5,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:44:30Z,2612,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:44:40Z,2500,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:44:50Z,1742,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:45:00Z,2045,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:45:20Z,1590,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:45:30Z,3040,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:45:40Z,2813,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:45:50Z,1964,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:46:00Z,1740,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:46:10Z,1305,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:46:20Z,1608.5,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:46:30Z,846,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:46:40Z,1751.5,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:46:50Z,1054,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:47:00Z,1472,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:47:10Z,1642,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:47:20Z,775,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:47:30Z,1420,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:47:40Z,823,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:47:50Z,1492,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:48:00Z,843,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:48:10Z,982,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:48:20Z,977.5,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:48:30Z,1157,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:48:40Z,840,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:48:50Z,804.5,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:49:00Z,795,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:49:10Z,802,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:49:20Z,794.5,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:49:30Z,787,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:49:40Z,820,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:49:50Z,806,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:50:00Z,805,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:50:10Z,810,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:50:20Z,829,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:50:30Z,795,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:50:40Z,788,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:50:50Z,801,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:51:00Z,805,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:51:10Z,783,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:51:20Z,797,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:51:30Z,811,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:51:40Z,805,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:51:50Z,801,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:52:10Z,807,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:52:20Z,794,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:52:30Z,801.5,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:52:40Z,797,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:52:50Z,810,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:53:00Z,802,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:53:10Z,783.5,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:53:20Z,801,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:53:30Z,788.5,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:53:40Z,800,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:53:50Z,793,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:54:00Z,830,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:54:10Z,808,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:54:20Z,806,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:54:30Z,250,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:54:40Z,250,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:54:50Z,250,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:55:00Z,250,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:55:10Z,250,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:55:20Z,250,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:55:30Z,250,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:55:40Z,250,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:55:50Z,250,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:56:00Z,250,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:56:10Z,250,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:56:20Z,250,0xc,OBD
,,1,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:56:30Z,250,0xc,OBD
,,2,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:16:50Z,0,0xd,OBD
,,2,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:17:00Z,0,0xd,OBD
,,2,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:17:10Z,0,0xd,OBD
,,2,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:17:20Z,0,0xd,OBD
,,2,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:17:30Z,0,0xd,OBD
,,2,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:17:40Z,0,0xd,OBD
,,2,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:17:50Z,0,0xd,OBD
,,2,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:18:00Z,0,0xd,OBD
,,2,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:18:10Z,0,0xd,OBD
,,2,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:18:20Z,0,0xd,OBD
,,2,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:18:30Z,0,0xd,OBD
,,2,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:18:40Z,0,0xd,OBD
,,2,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:18:50Z,0,0xd,OBD
,,2,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:19:00Z,0,0xd,OBD
,,2,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:19:10Z,0,0xd,OBD
,,2,2023-05-15T14:07:51.298137827Z,2023-05-15T15:07:51.298137827Z,2023-05-15T14:19:20Z,0,0xd,OBD
